step,seed0,seed1,seed2,seed3,seed4,seed5,meanfield
3.910000000000000000e+05,3.370729169283746884e+00,3.367949142960706688e+00,3.342047120205298150e+00,3.287023584160453371e+00,3.360550903541839052e+00,3.361215756940605814e+00,3.802752850671994089e+00
3.920000000000000000e+05,3.374892811024768235e+00,3.370816560146087326e+00,3.345186654147351835e+00,3.289339041943180053e+00,3.363764736978747116e+00,3.363576231922517756e+00,3.806587980519099190e+00
3.930000000000000000e+05,3.377758504737866652e+00,3.373197775013546007e+00,3.347505594567659948e+00,3.293478902939794395e+00,3.366314572223765289e+00,3.366072451291882039e+00,3.810418442136191963e+00
3.940000000000000000e+05,3.379194042000969844e+00,3.377025695897102331e+00,3.349226924510447567e+00,3.296265389778044064e+00,3.369993190482778456e+00,3.370929440469969229e+00,3.814244249297845446e+00
3.950000000000000000e+05,3.381225002313000605e+00,3.380100690105828143e+00,3.351249385292087712e+00,3.299073910550758271e+00,3.372464433272766904e+00,3.373897319184272714e+00,3.818065415712572630e+00
3.960000000000000000e+05,3.384169751043238250e+00,3.382512791488192505e+00,3.353375717231037445e+00,3.303194006996671650e+00,3.375608033351585213e+00,3.375900836902235636e+00,3.821881955023270994e+00
3.970000000000000000e+05,3.386884016033959721e+00,3.386152699388413012e+00,3.356153909187617579e+00,3.304861312466161216e+00,3.378162227548307861e+00,3.378111986138815581e+00,3.825693880807663483e+00
3.980000000000000000e+05,3.389646949693574385e+00,3.388044587938717100e+00,3.358637594040376761e+00,3.306665369553618117e+00,3.381410448358259657e+00,3.381645265463470107e+00,3.829501206578734607e+00
3.990000000000000000e+05,3.391967757186431509e+00,3.389650189186863116e+00,3.362925540095030641e+00,3.308364999236963033e+00,3.384354797485670030e+00,3.385347247303625906e+00,3.833303945785162536e+00
4.000000000000000000e+05,3.395237336332183720e+00,3.392482245859036460e+00,3.365756509626973259e+00,3.310787835102447119e+00,3.387132978181042642e+00,3.388853355751405783e+00,3.837102111811748983e+00
4.010000000000000000e+05,3.398683874343122024e+00,3.396859162214081351e+00,3.368055211205704502e+00,3.313426162402677289e+00,3.388944136008536834e+00,3.390946067405636200e+00,3.840895717979843749e+00
4.020000000000000000e+05,3.401075449269009621e+00,3.398783495447477154e+00,3.371075512276225261e+00,3.316426087484924956e+00,3.390912008918767206e+00,3.393380217221992901e+00,3.844684777547767052e+00
4.030000000000000000e+05,3.403672032002889924e+00,3.401190135497369926e+00,3.374474285545872920e+00,3.319113392470290247e+00,3.393903893164485375e+00,3.397916409031911833e+00,3.848469303711226974e+00
4.040000000000000000e+05,3.406637812067350612e+00,3.403136243548896545e+00,3.376700013459327021e+00,3.321138867515358584e+00,3.395936673049639865e+00,3.401025156224049883e+00,3.852249309603732907e+00
4.050000000000000000e+05,3.410359364708805074e+00,3.405134703876743441e+00,3.380531421925665025e+00,3.324053476223524317e+00,3.398721450329268645e+00,3.402294522364368579e+00,3.856024808297008111e+00
4.060000000000000000e+05,3.412824256148146773e+00,3.407069435480216235e+00,3.382851451814538724e+00,3.326348727115471693e+00,3.400815797327650269e+00,3.405418279640205714e+00,3.859795812801395165e+00
4.070000000000000000e+05,3.414508745073377760e+00,3.410581292353370042e+00,3.387107638488210171e+00,3.329818765342858367e+00,3.403559309207591088e+00,3.408089706151430587e+00,3.863562336066261427e+00
4.080000000000000000e+05,3.416354964039375552e+00,3.413179876475343821e+00,3.390219823103203023e+00,3.333351897718546564e+00,3.406104443992588937e+00,3.410397915782987344e+00,3.867324390980397819e+00
4.090000000000000000e+05,3.419548264546580008e+00,3.415755301198131200e+00,3.392128737046619325e+00,3.335663095211938600e+00,3.407499506612722939e+00,3.412578091179100159e+00,3.871081990372416737e+00
4.100000000000000000e+05,3.423678193262312153e+00,3.419167815061971094e+00,3.394147919749318287e+00,3.337594665448313069e+00,3.410208267596483545e+00,3.416601387331875017e+00,3.874835147011145065e+00
4.110000000000000000e+05,3.426644102538572767e+00,3.422753887947436180e+00,3.396706651198253990e+00,3.339871118586916765e+00,3.412721676038212415e+00,3.418114341007242984e+00,3.878583873606014976e+00
4.120000000000000000e+05,3.428964693567713162e+00,3.425289972255481263e+00,3.398972004610269604e+00,3.341778094265628329e+00,3.415291111833929083e+00,3.421538918572053944e+00,3.882328182807450290e+00
4.130000000000000000e+05,3.431559937840901853e+00,3.428678447010675256e+00,3.401220671872647205e+00,3.344855935484138065e+00,3.417548277335869855e+00,3.424191004821074191e+00,3.886068087207250610e+00
4.140000000000000000e+05,3.433963753244377859e+00,3.430777561816596322e+00,3.403897681541798281e+00,3.347401168185491827e+00,3.419867504451204354e+00,3.426698544352679399e+00,3.889803599338970574e+00
4.150000000000000000e+05,3.436907797747764448e+00,3.432952471753691892e+00,3.406565855534012144e+00,3.348974865240929688e+00,3.422457604695021249e+00,3.430173275065018235e+00,3.893534731678298222e+00
4.160000000000000000e+05,3.439139716965999849e+00,3.435444615852671468e+00,3.410001647038001682e+00,3.351917217367322177e+00,3.424951590051207528e+00,3.432517118382960586e+00,3.897261496643428469e+00
4.170000000000000000e+05,3.441699477038786092e+00,3.437755178331028727e+00,3.412208049016744127e+00,3.356024912177414166e+00,3.427440901899950099e+00,3.435243112603864279e+00,3.900983906595434814e+00
4.180000000000000000e+05,3.443797426550403440e+00,3.439321038835575273e+00,3.415177645960209674e+00,3.357613117812855208e+00,3.430143711763374181e+00,3.439153450508060761e+00,3.904701973838636153e+00
4.190000000000000000e+05,3.445127687628063207e+00,3.443163128371949711e+00,3.418258033087628434e+00,3.359007587192567534e+00,3.432712653967308736e+00,3.442153603715464527e+00,3.908415710620961825e+00
4.200000000000000000e+05,3.447668812767456181e+00,3.445276200185283244e+00,3.421086522079386683e+00,3.361119645994105287e+00,3.436193759655031599e+00,3.444409968696198199e+00,3.912125129134313095e+00
4.210000000000000000e+05,3.450516255461669513e+00,3.447953289223658846e+00,3.423673214428650358e+00,3.364534615401040707e+00,3.438566291137546749e+00,3.448491889762409723e+00,3.915830241514922871e+00
4.220000000000000000e+05,3.453385870521533008e+00,3.450766973167717744e+00,3.426481176650650884e+00,3.366677122967317359e+00,3.440538230119340568e+00,3.452965985141436267e+00,3.919531059843710086e+00
4.230000000000000000e+05,3.455613574707859570e+00,3.453722021500512440e+00,3.428387135849758849e+00,3.368464037438318570e+00,3.442319023030921077e+00,3.454909733323189069e+00,3.923227596146632745e+00
4.240000000000000000e+05,3.458438522394925219e+00,3.455856523225846022e+00,3.431517935038918665e+00,3.370413772266596553e+00,3.445167836955212781e+00,3.456849032287469203e+00,3.926919862395038319e+00
4.250000000000000000e+05,3.459604757020772414e+00,3.459791759564711189e+00,3.434334406693417385e+00,3.372408160952108158e+00,3.448021785178749354e+00,3.459946117045037628e+00,3.930607870506010570e+00
4.260000000000000000e+05,3.461820202605098373e+00,3.461830729689695296e+00,3.436228664499009877e+00,3.374726586757877289e+00,3.451058804755405163e+00,3.462718546287014920e+00,3.934291632342713729e+00
4.270000000000000000e+05,3.463736291528432876e+00,3.464533093588721968e+00,3.438812121318875370e+00,3.380472602039796381e+00,3.452591671014255237e+00,3.465229197669824401e+00,3.937971159714732661e+00
4.280000000000000000e+05,3.466217970038816709e+00,3.466217278244148936e+00,3.440421845667808398e+00,3.383341928742464866e+00,3.456269310182475518e+00,3.467075398367008177e+00,3.941646464378413039e+00
4.290000000000000000e+05,3.468028603384393005e+00,3.468309037492961266e+00,3.442767068144716447e+00,3.385833932725207163e+00,3.458952087298826861e+00,3.471043905303405008e+00,3.945317558037196193e+00
4.300000000000000000e+05,3.470046567595334253e+00,3.470326767015613711e+00,3.444523338424374526e+00,3.387840480758019801e+00,3.461350194611693798e+00,3.473079100619270942e+00,3.948984452341951723e+00
4.310000000000000000e+05,3.472030231380222265e+00,3.471932509056491867e+00,3.447135768836527614e+00,3.389953112652830391e+00,3.463405666289737450e+00,3.475829010268028707e+00,3.952647158891308798e+00
4.320000000000000000e+05,3.475622541575606128e+00,3.474594863276371015e+00,3.449704523732166628e+00,3.392382892429071983e+00,3.466646963192471897e+00,3.477881604553479278e+00,3.956305689231982559e+00
4.330000000000000000e+05,3.478081359086262037e+00,3.476957657790727740e+00,3.453104943322663267e+00,3.394569719638836247e+00,3.469122791593614252e+00,3.480134224147270139e+00,3.959960054859099632e+00
4.340000000000000000e+05,3.480298730633222259e+00,3.479117769952423167e+00,3.455614093469972392e+00,3.397632843229187127e+00,3.471432339042161086e+00,3.481920457563243865e+00,3.963610267216520100e+00
4.350000000000000000e+05,3.482802278637460169e+00,3.480653458279875601e+00,3.457569892524179345e+00,3.400341332137211570e+00,3.473539896798587545e+00,3.484891510603257192e+00,3.967256337697158131e+00
4.360000000000000000e+05,3.484957103436931991e+00,3.482219114709215191e+00,3.459642852739266861e+00,3.402984229739549615e+00,3.475448779266886223e+00,3.488346293829285294e+00,3.970898277643298169e+00
4.370000000000000000e+05,3.487599801020186074e+00,3.484681290167956913e+00,3.462693543378660976e+00,3.407416610284207170e+00,3.478305231844985634e+00,3.492141913397697639e+00,3.974536098346908908e+00
4.380000000000000000e+05,3.490021813090509184e+00,3.486365613461631874e+00,3.465546125522238619e+00,3.409718768210286743e+00,3.480098648412333517e+00,3.495330700238864274e+00,3.978169811049956817e+00
4.390000000000000000e+05,3.492237561640345156e+00,3.488498109830123983e+00,3.468109538370573119e+00,3.411477324332107486e+00,3.482054641434998654e+00,3.498533318263239877e+00,3.981799426944714337e+00
4.400000000000000000e+05,3.494224298864339495e+00,3.491119947984368643e+00,3.472059201617468283e+00,3.414279476125367196e+00,3.484542338103805204e+00,3.500579621478628223e+00,3.985424957174068084e+00
4.410000000000000000e+05,3.497580687732088744e+00,3.493463650262920606e+00,3.474972864628599112e+00,3.417045637577486250e+00,3.487373396525890623e+00,3.503603813340770312e+00,3.989046412831821709e+00
4.420000000000000000e+05,3.501475550035108242e+00,3.495004878314854846e+00,3.477247841156965613e+00,3.419719038628704411e+00,3.489280239087064750e+00,3.505974811801659374e+00,3.992663804963000107e+00
4.430000000000000000e+05,3.503733702605529743e+00,3.499303889532291212e+00,3.479901316372148834e+00,3.421947049909395133e+00,3.491652274140232048e+00,3.508934002302482202e+00,3.996277144564146955e+00
4.440000000000000000e+05,3.505790939908400183e+00,3.502737587204650449e+00,3.482212822638969474e+00,3.424305541348916293e+00,3.493172327829035861e+00,3.511094868756416965e+00,3.999886442583624468e+00
4.450000000000000000e+05,3.509412137408643773e+00,3.504793798186115250e+00,3.485785770158399632e+00,3.427590400737257958e+00,3.495072770467126499e+00,3.513160841925086153e+00,4.003491709921906505e+00
4.460000000000000000e+05,3.511615704477957234e+00,3.507296088999465322e+00,3.487983811257524991e+00,3.431130044419409053e+00,3.496896316675502270e+00,3.515079255271722491e+00,4.007092957431870772e+00
4.470000000000000000e+05,3.514717076429091147e+00,3.508694036739318900e+00,3.491374889625737943e+00,3.434962765774205451e+00,3.498817154309052047e+00,3.516721479002313355e+00,4.010690195919091927e+00
4.480000000000000000e+05,3.517240328855199660e+00,3.510781433645174587e+00,3.494174559970541605e+00,3.438782087516179420e+00,3.501066731292632017e+00,3.519283711960004446e+00,4.014283436142126682e+00
4.490000000000000000e+05,3.519323986894675294e+00,3.513950810029999428e+00,3.496298211720997084e+00,3.440855217497191365e+00,3.502408695833366004e+00,3.521847790103378895e+00,4.017872688812801130e+00
4.500000000000000000e+05,3.521188509901828301e+00,3.515631891473739667e+00,3.500024843110308037e+00,3.442894622852864295e+00,3.504347231811519858e+00,3.524046005081336030e+00,4.021457964596494072e+00
4.510000000000000000e+05,3.523912331055121250e+00,3.518336762040205734e+00,3.502359785953977678e+00,3.446153553200075326e+00,3.506613904532311476e+00,3.526877131648734398e+00,4.025039274112417687e+00
4.520000000000000000e+05,3.526004693088639286e+00,3.520590489945139900e+00,3.504323158699048424e+00,3.447836751534901989e+00,3.508902086721475300e+00,3.529872715637432545e+00,4.028616627933897298e+00
4.530000000000000000e+05,3.527651005231706272e+00,3.522736628228428035e+00,3.507319443255300317e+00,3.450833972252021820e+00,3.511172863757153539e+00,3.533317147929154967e+00,4.032190036588648496e+00
4.540000000000000000e+05,3.529613521821316269e+00,3.525180344896941431e+00,3.510853557962761773e+00,3.452827273978962719e+00,3.512966325827810099e+00,3.536547316114289519e+00,4.035759510559050689e+00
4.550000000000000000e+05,3.531865278117818807e+00,3.526747973416984649e+00,3.514133975708931157e+00,3.454784297656747327e+00,3.516258527380310195e+00,3.539110597696415894e+00,4.039325060282419777e+00
4.560000000000000000e+05,3.534015626794865916e+00,3.529270394883596840e+00,3.515853246882839400e+00,3.458406477524512468e+00,3.518679101769970341e+00,3.541022107148264819e+00,4.042886696151281711e+00
4.570000000000000000e+05,3.536393645458382196e+00,3.531579136311328693e+00,3.519113990979207074e+00,3.461184186349243852e+00,3.520713191298592282e+00,3.543297258331129296e+00,4.046444428513636282e+00
4.580000000000000000e+05,3.538849668714533880e+00,3.533702657274760739e+00,3.521899128680491931e+00,3.464023719739666607e+00,3.522427107731098239e+00,3.545866202153655777e+00,4.049998267673226238e+00
4.590000000000000000e+05,3.542021268914480991e+00,3.535403930137526185e+00,3.523952615495239193e+00,3.466625129985970499e+00,3.525687791317349440e+00,3.548182247345182283e+00,4.053548223889801072e+00
4.600000000000000000e+05,3.545066131105047980e+00,3.538245662355113286e+00,3.527278626505057080e+00,3.468530543575421010e+00,3.528083857997358574e+00,3.550465666686498434e+00,4.057094307379379039e+00
4.610000000000000000e+05,3.546816541017955959e+00,3.540740309451728240e+00,3.528831744101466050e+00,3.470778917031111188e+00,3.530111966937720336e+00,3.553434452147993472e+00,4.060636528314507387e+00
4.620000000000000000e+05,3.549717829684904569e+00,3.542716714452039728e+00,3.531744265171153252e+00,3.473552879674022709e+00,3.532904460620864384e+00,3.555236023580070182e+00,4.064174896824519934e+00
4.630000000000000000e+05,3.552335658663641205e+00,3.545250019198879166e+00,3.533535541321923379e+00,3.476486553030735394e+00,3.536564121752459045e+00,3.558326066052712733e+00,4.067709422995794633e+00
4.640000000000000000e+05,3.554976966005559014e+00,3.548067224626577865e+00,3.535710856617549247e+00,3.479161036186619871e+00,3.539100520845295694e+00,3.560507243687685452e+00,4.071240116872006709e+00
4.650000000000000000e+05,3.557993631696235948e+00,3.550235855233982996e+00,3.538056425575179631e+00,3.480186961762853137e+00,3.541247165299006294e+00,3.562759289597323686e+00,4.074766988454381789e+00
4.660000000000000000e+05,3.560509464796647539e+00,3.552581352580010954e+00,3.540512905459339166e+00,3.481994019623350312e+00,3.543395464835906949e+00,3.564679688349101649e+00,4.078290047701944587e+00
4.670000000000000000e+05,3.562031930512475242e+00,3.554596473787763333e+00,3.543289475709746394e+00,3.483928454823314702e+00,3.544818224205407375e+00,3.566768197988208655e+00,4.081809304531769378e+00
4.680000000000000000e+05,3.564462381133939317e+00,3.557324817719027976e+00,3.545929554535099282e+00,3.486338469899091130e+00,3.547149398392658970e+00,3.569677297501853364e+00,4.085324768819225127e+00
4.690000000000000000e+05,3.566389567122822069e+00,3.560024126792067367e+00,3.547707833737578920e+00,3.489071385543567771e+00,3.549899957116176008e+00,3.572675044357787932e+00,4.088836450398221523e+00
4.700000000000000000e+05,3.569620197233501546e+00,3.562709988481702172e+00,3.549276234539023633e+00,3.490693210782963796e+00,3.552271897801502210e+00,3.574721479148529113e+00,4.092344359061450554e+00
